,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,correct_labels,predicted_labels
12151,-117.87,33.84,17.0,2395.0,410.0,1224.0,399.0,5.1182,<1H OCEAN,24.92,23.739336060192088
12152,-122.19,37.46,34.0,5419.0,1183.0,2002.0,1138.0,4.1985,NEAR BAY,50.0001,32.09936619563205
12153,-117.12,32.73,50.0,2307.0,424.0,887.0,356.0,3.5156,NEAR OCEAN,16.88,25.301908763813753
12154,-117.17,34.05,29.0,4007.0,700.0,1576.0,696.0,3.1801,INLAND,14.93,15.474751664558518
12155,-118.18,33.84,35.0,1415.0,294.0,591.0,291.0,2.9798,NEAR OCEAN,31.56,22.97613996150308
12156,-118.28,33.97,38.0,1819.0,497.0,2110.0,499.0,1.6027,<1H OCEAN,9.73,11.649826987373258
12157,-118.19,33.89,32.0,1696.0,438.0,1639.0,376.0,2.0357,<1H OCEAN,10.73,12.839554357294743
12158,-122.11,37.41,35.0,2712.0,428.0,1084.0,425.0,7.1382,NEAR BAY,44.38,37.141994481738756
12159,-117.21,32.83,28.0,3241.0,533.0,1334.0,513.0,4.1806,NEAR OCEAN,19.96,24.257359555551577
12160,-122.1,37.66,36.0,1305.0,225.0,768.0,234.0,4.275,NEAR BAY,18.53,21.488981454111887
12161,-117.23,32.72,43.0,952.0,209.0,392.0,210.0,2.1635,NEAR OCEAN,24.42,22.14821142498224
12162,-118.48,34.22,22.0,3430.0,1214.0,3618.0,1092.0,2.1974,<1H OCEAN,9.38,17.310518023259938
12163,-121.88,37.36,42.0,2087.0,402.0,1342.0,423.0,4.2149,<1H OCEAN,19.9,23.730681929723417
12164,-122.93,38.02,28.0,1284.0,265.0,628.0,219.0,3.5469,NEAR OCEAN,20.0,22.972594263155848
12165,-121.02,37.66,28.0,1437.0,400.0,806.0,338.0,1.6078,INLAND,12.5,10.227601955046447
12166,-117.93,33.64,24.0,1395.0,396.0,1478.0,404.0,2.5301,<1H OCEAN,19.29,14.64059853340748
12167,-117.39,34.1,19.0,1000.0,211.0,572.0,230.0,2.4028,INLAND,11.25,9.117784947195197
12168,-117.68,33.65,6.0,10395.0,1915.0,4783.0,1811.0,5.928,<1H OCEAN,23.99,29.516648084976758
12169,-118.98,35.39,22.0,1812.0,457.0,1592.0,420.0,1.4146,INLAND,4.909999999999998,4.411769243606006
12170,-120.42,38.42,18.0,2912.0,663.0,999.0,411.0,2.7344,INLAND,9.19,10.413333141762157
12171,-122.35,37.53,27.0,2169.0,305.0,905.0,319.0,7.7743,NEAR OCEAN,45.31,38.04227871200054
12172,-118.26,34.01,43.0,2179.0,682.0,2624.0,609.0,1.8641,<1H OCEAN,10.82,14.690981373636816
12173,-121.68,39.11,19.0,1366.0,220.0,596.0,203.0,4.0625,INLAND,14.170000000000002,13.129692734948447
12174,-117.15,32.75,9.0,2818.0,821.0,851.0,555.0,2.6181,NEAR OCEAN,20.42,25.104718518955913
12175,-117.09,32.75,19.0,2739.0,707.0,2004.0,622.0,1.6318,NEAR OCEAN,11.77,12.112546550973013
12176,-118.29,34.0,44.0,1753.0,387.0,1165.0,380.0,2.1354,<1H OCEAN,10.58,15.958764597454
12177,-118.28,34.07,41.0,1072.0,331.0,1111.0,314.0,1.9233,<1H OCEAN,20.71,14.946977836842342
12178,-121.9,37.33,11.0,1283.0,390.0,718.0,345.0,4.226,<1H OCEAN,16.67,27.37129969082027
12179,-122.31,38.0,26.0,3735.0,641.0,1708.0,633.0,4.621,NEAR BAY,19.11,24.56564850928862
12180,-116.98,32.79,32.0,3756.0,662.0,1611.0,598.0,3.8667,<1H OCEAN,18.97,23.21242692539288
12181,-121.27,38.64,22.0,1597.0,280.0,657.0,273.0,4.3098,INLAND,21.35,16.66117012563274
12182,-117.33,33.19,15.0,3672.0,845.0,1827.0,796.0,2.9716,NEAR OCEAN,17.36,19.543464579580753
12183,-118.42,34.16,17.0,277.0,70.0,119.0,59.0,4.0208,<1H OCEAN,34.17,25.8586356193998
12184,-118.09,33.96,36.0,1116.0,229.0,719.0,233.0,3.425,<1H OCEAN,16.32,18.97514545246756
12185,-117.47,34.06,33.0,1379.0,273.0,884.0,229.0,2.7574,INLAND,12.5,9.680912446779523
12186,-117.97,33.92,32.0,2620.0,398.0,1296.0,429.0,5.7796,<1H OCEAN,24.13,27.47919158620722
12187,-121.81,37.36,20.0,3189.0,420.0,1234.0,389.0,7.5813,<1H OCEAN,37.41,35.64269500822996
12188,-117.7,33.72,6.0,211.0,51.0,125.0,44.0,1.9659,<1H OCEAN,50.0001,11.426354265578961
12189,-117.25,33.21,13.0,1203.0,292.0,1035.0,293.0,2.6339,<1H OCEAN,11.7,12.474162482938413
12190,-117.6,33.85,9.0,6538.0,955.0,2928.0,892.0,5.3006,<1H OCEAN,22.14,22.944586132101158
12191,-121.34,38.44,14.0,3205.0,465.0,1439.0,456.0,5.7452,INLAND,24.09,19.203504845688016
12192,-117.16,33.92,12.0,3236.0,502.0,1610.0,502.0,4.7568,INLAND,14.349999999999998,15.477253574150073
12193,-122.25,37.48,37.0,3507.0,569.0,1663.0,608.0,5.0863,NEAR OCEAN,44.03,28.816057645158807
12194,-117.8,33.78,18.0,3548.0,474.0,1506.0,449.0,6.925,<1H OCEAN,29.03,30.49894531566119
12195,-121.81,37.31,15.0,1898.0,395.0,1527.0,381.0,4.4792,<1H OCEAN,21.25,20.40070530864782
12196,-122.46,40.52,13.0,2085.0,322.0,1077.0,333.0,5.2149,INLAND,14.650000000000002,13.3208290194823
12197,-122.84,38.39,16.0,1688.0,292.0,793.0,280.0,4.4357,<1H OCEAN,21.69,23.32518888169366
12198,-120.41,37.16,21.0,1684.0,341.0,1052.0,312.0,2.0809,INLAND,9.58,6.174417864039198
12199,-117.02,32.8,27.0,2369.0,370.0,927.0,374.0,4.1162,<1H OCEAN,17.72,23.898939082454017
12200,-122.24,38.13,37.0,3223.0,564.0,1325.0,539.0,4.0938,NEAR BAY,12.690000000000001,24.464100243756555
12201,-121.4,38.61,37.0,1994.0,347.0,782.0,355.0,4.1488,INLAND,13.64,19.169951177067233
12202,-118.36,34.08,40.0,3110.0,764.0,1557.0,763.0,1.9937,<1H OCEAN,36.71,20.51162572002262
12203,-120.23,39.36,7.0,2045.0,358.0,245.0,92.0,4.0481,INLAND,15.23,15.848861481675131
12204,-122.37,40.39,12.0,3783.0,702.0,1970.0,639.0,3.3005,INLAND,9.85,7.662566889600033
12205,-118.19,33.92,43.0,2339.0,487.0,1732.0,449.0,3.0987,<1H OCEAN,13.94,17.89022303223503
12206,-118.3,33.84,36.0,1428.0,268.0,825.0,250.0,4.7222,<1H OCEAN,23.96,24.9242734667796
12207,-122.01,37.57,14.0,16199.0,2993.0,8117.0,2847.0,5.8322,NEAR BAY,28.18,30.901892675443086
12208,-117.09,32.79,20.0,2183.0,534.0,999.0,496.0,2.8631,NEAR OCEAN,16.97,21.575959438640023
12209,-118.18,34.06,27.0,2025.0,565.0,2189.0,577.0,2.6083,<1H OCEAN,14.86,14.737979517960618
12210,-118.08,34.58,5.0,1113.0,186.0,631.0,168.0,4.1719,INLAND,14.66,11.992429566348607
12211,-118.19,33.87,35.0,1769.0,436.0,1166.0,386.0,2.875,<1H OCEAN,17.83,19.04715121316454
12212,-122.06,37.7,33.0,3906.0,790.0,1912.0,770.0,3.5187,NEAR BAY,20.94,22.476290238985428
12213,-117.06,32.78,31.0,2485.0,436.0,942.0,448.0,4.8,NEAR OCEAN,22.08,29.091974372547416
12214,-118.49,34.03,32.0,3851.0,900.0,1456.0,836.0,4.5208,<1H OCEAN,44.21,33.00822553810958
12215,-118.04,33.88,17.0,4807.0,838.0,3059.0,853.0,5.7619,<1H OCEAN,29.73,25.317265289863087
12216,-122.6,38.11,19.0,1752.0,328.0,873.0,336.0,3.8068,<1H OCEAN,20.16,21.85890700329982
12217,-117.84,33.8,35.0,1490.0,251.0,629.0,257.0,4.3661,<1H OCEAN,22.21,25.03843005546559
12218,-121.9,36.6,33.0,2461.0,649.0,1234.0,601.0,2.8727,NEAR OCEAN,22.5,26.27137622182157
12219,-121.43,37.75,30.0,1912.0,451.0,1065.0,388.0,2.1424,INLAND,12.5,11.520601712175553
12220,-120.71,38.73,17.0,2146.0,396.0,862.0,351.0,2.9219,INLAND,14.13,9.200461040001041
12221,-120.35,37.04,37.0,1495.0,292.0,858.0,275.0,2.9306,INLAND,4.629999999999999,11.912449371304616
12222,-121.25,38.03,29.0,2465.0,327.0,859.0,315.0,6.6605,INLAND,22.07,27.590828973267122
12223,-121.91,37.27,30.0,4412.0,862.0,2168.0,772.0,5.0062,<1H OCEAN,23.2,28.810292592757353
12224,-122.44,37.75,46.0,1519.0,291.0,573.0,289.0,4.2667,NEAR BAY,33.88,30.264735159922374
12225,-118.09,33.97,35.0,2664.0,541.0,2033.0,491.0,3.7326,<1H OCEAN,16.43,18.597162017595096
12226,-120.74,39.39,18.0,453.0,117.0,152.0,77.0,1.3523,INLAND,8.57,5.039456975256616
12227,-118.07,33.87,28.0,2399.0,436.0,1613.0,429.0,3.6339,<1H OCEAN,22.01,17.5925060104017
12228,-122.19,39.5,23.0,462.0,97.0,261.0,90.0,2.1705,INLAND,5.300000000000001,6.357710454330277
12229,-118.09,34.1,27.0,6010.0,1532.0,3620.0,1445.0,2.7436,<1H OCEAN,20.17,20.139818135136387
12230,-118.26,33.78,21.0,2188.0,706.0,2265.0,652.0,1.9923,NEAR OCEAN,16.47,14.717311316806295
12231,-118.67,34.27,10.0,3753.0,678.0,1859.0,660.0,4.9946,<1H OCEAN,20.46,24.914238528371456
12232,-118.14,33.86,44.0,1436.0,257.0,745.0,233.0,4.625,<1H OCEAN,21.34,25.385869026310132
12233,-121.86,37.42,20.0,5032.0,808.0,2695.0,801.0,6.6227,<1H OCEAN,26.48,30.740422971365014
12234,-117.97,33.85,30.0,2513.0,476.0,1611.0,472.0,4.0061,<1H OCEAN,18.29,19.988168915305902
12235,-118.32,34.04,39.0,1294.0,330.0,1140.0,313.0,2.2554,<1H OCEAN,16.5,14.961039194258761
12236,-122.48,37.79,52.0,1647.0,236.0,546.0,227.0,9.1881,NEAR BAY,50.0001,48.33630973689006
12237,-119.79,36.82,23.0,4358.0,819.0,1852.0,802.0,3.4167,INLAND,10.52,15.346300573134606
12238,-117.93,33.74,15.0,1206.0,282.0,677.0,270.0,3.9219,<1H OCEAN,14.26,21.751671748721694
12239,-117.59,33.61,3.0,2993.0,429.0,991.0,390.0,10.0765,<1H OCEAN,37.82,44.91333236393616
12240,-119.18,34.22,15.0,4615.0,1008.0,2549.0,973.0,3.9063,NEAR OCEAN,19.87,24.122500012189764
12241,-118.16,33.84,36.0,2831.0,573.0,1462.0,569.0,3.8646,<1H OCEAN,21.46,23.961868643721374
12242,-121.52,39.5,33.0,1462.0,241.0,569.0,231.0,3.2833,INLAND,8.260000000000002,11.97260029796445
12243,-117.33,34.06,36.0,755.0,157.0,625.0,152.0,2.0242,INLAND,6.5,5.267292197121332
12244,-117.14,32.71,32.0,719.0,251.0,894.0,208.0,1.8456,NEAR OCEAN,10.31,14.0673531247986
12245,-122.48,37.69,42.0,2993.0,512.0,1594.0,546.0,4.4821,NEAR OCEAN,25.24,26.186888281837984
12246,-117.27,34.12,27.0,2896.0,684.0,1514.0,668.0,1.462,INLAND,7.02,8.715415956945996
12247,-122.52,37.98,31.0,6555.0,1571.0,2962.0,1464.0,2.8903,NEAR BAY,32.42,24.643138541859532
12248,-118.02,33.8,16.0,2956.0,393.0,1379.0,429.0,8.4952,<1H OCEAN,35.96,36.218258099825576
12249,-117.15,32.91,15.0,1613.0,303.0,702.0,240.0,4.875,<1H OCEAN,16.93,24.885730527248274
12250,-121.88,37.32,38.0,1787.0,508.0,2113.0,530.0,2.6386,<1H OCEAN,17.76,17.095403796817255
12251,-122.43,37.8,52.0,2520.0,649.0,959.0,607.0,5.7934,NEAR BAY,50.0001,41.23109149186703
12252,-117.13,32.72,32.0,2197.0,623.0,1784.0,599.0,1.901,NEAR OCEAN,12.03,15.448528416383354
12253,-118.32,34.09,32.0,563.0,191.0,626.0,185.0,2.0341,<1H OCEAN,25.0,15.093289326539452
12254,-118.45,33.99,52.0,1829.0,472.0,779.0,424.0,3.1607,<1H OCEAN,33.9,28.55847954866658
12255,-118.23,33.91,33.0,677.0,182.0,984.0,174.0,2.5893,<1H OCEAN,8.89,12.996226938969862
12256,-118.42,34.27,37.0,1024.0,246.0,1371.0,239.0,3.225,<1H OCEAN,14.75,14.750388652834193
12257,-118.21,33.88,38.0,929.0,166.0,686.0,183.0,3.4485,<1H OCEAN,11.94,17.101600569422928
12258,-118.19,34.65,33.0,1781.0,326.0,913.0,314.0,3.9963,INLAND,12.68,16.834296215274737
12259,-121.95,37.78,4.0,14652.0,2826.0,5613.0,2579.0,6.3942,<1H OCEAN,35.67,35.655363280127524
12260,-121.77,37.67,20.0,8068.0,1217.0,3489.0,1259.0,5.7907,INLAND,26.42,25.568427685617912
12261,-122.43,37.77,52.0,1760.0,366.0,742.0,318.0,4.445,NEAR BAY,40.0,30.014122830853207
12262,-119.14,34.28,31.0,790.0,241.0,1095.0,222.0,2.25,NEAR OCEAN,7.5,14.616925431578014
12263,-117.82,33.82,22.0,3173.0,372.0,1181.0,355.0,8.3637,<1H OCEAN,50.0001,36.910423020852285
12264,-120.48,34.9,20.0,3842.0,630.0,2490.0,662.0,3.0559,<1H OCEAN,12.01,18.252986357732375
12265,-118.27,33.96,38.0,1126.0,270.0,999.0,265.0,0.5495,<1H OCEAN,9.17,7.407197641881723
12266,-122.13,37.71,44.0,1613.0,339.0,776.0,346.0,3.1103,NEAR BAY,18.89,22.66058271465584
12267,-122.13,37.45,37.0,2295.0,332.0,933.0,332.0,6.7257,NEAR BAY,50.0001,34.40666926469592
12268,-117.99,33.83,25.0,3434.0,835.0,1749.0,657.0,3.2539,<1H OCEAN,19.9,21.17526958505084
12269,-118.32,33.98,47.0,949.0,210.0,574.0,217.0,2.175,<1H OCEAN,11.47,17.543784040981677
12270,-122.13,37.68,43.0,1676.0,340.0,924.0,328.0,3.6,NEAR BAY,17.94,22.08879546825496
12271,-120.06,36.94,19.0,901.0,183.0,700.0,190.0,2.2375,INLAND,6.43,4.311848742101095
12272,-117.28,34.51,10.0,4676.0,884.0,2845.0,812.0,3.0181,INLAND,10.04,7.260713430493711
12273,-118.37,34.09,33.0,3180.0,865.0,1347.0,841.0,4.0651,<1H OCEAN,50.0001,32.11905289827466
12274,-118.17,33.77,39.0,2953.0,878.0,1379.0,785.0,2.1378,NEAR OCEAN,18.04,24.232674057790913
12275,-117.06,32.69,13.0,705.0,149.0,718.0,155.0,4.4375,NEAR OCEAN,15.49,17.22258490393186
12276,-118.09,34.01,42.0,897.0,229.0,1094.0,238.0,2.0729,<1H OCEAN,11.41,11.653612295881764
12277,-122.17,37.74,47.0,463.0,134.0,327.0,137.0,2.15,NEAR BAY,9.72,18.877446063677436
12278,-118.0,33.89,34.0,1932.0,315.0,1053.0,316.0,5.1377,<1H OCEAN,21.33,24.695685294300397
12279,-122.43,37.75,52.0,3521.0,767.0,1415.0,687.0,4.875,NEAR BAY,36.22,33.829785148891084
12280,-118.36,33.8,38.0,2553.0,400.0,1042.0,393.0,6.9742,NEAR OCEAN,50.0001,36.442990730469745
12281,-122.22,37.79,52.0,3424.0,690.0,2273.0,685.0,3.9048,NEAR BAY,16.47,22.855352696871005
12282,-122.25,40.17,19.0,3182.0,630.0,1741.0,642.0,1.9727,INLAND,6.49,4.211411201432394
12283,-117.05,32.58,23.0,1918.0,339.0,1392.0,340.0,4.087,NEAR OCEAN,13.48,18.23810759459626
12284,-118.02,34.12,38.0,1778.0,288.0,870.0,281.0,6.5784,INLAND,40.85,27.772097498331718
12285,-122.38,37.91,18.0,3507.0,711.0,1224.0,676.0,5.0524,NEAR BAY,26.98,31.919674959333673
12286,-121.3,38.02,4.0,1515.0,384.0,491.0,348.0,2.8523,INLAND,8.75,19.82353254840183
12287,-118.51,34.23,36.0,3324.0,448.0,1190.0,423.0,7.2772,<1H OCEAN,47.72,36.906733317878434
12288,-122.0,37.98,35.0,1192.0,201.0,535.0,172.0,4.9219,INLAND,18.2,22.308833184399862
12289,-117.95,33.63,27.0,891.0,183.0,513.0,171.0,6.0,<1H OCEAN,38.15,29.457735331811108
12290,-118.98,35.39,32.0,2620.0,682.0,2375.0,684.0,1.2618,INLAND,4.690000000000003,5.6780695955214675
12291,-119.55,36.52,31.0,1986.0,417.0,1042.0,422.0,3.0294,INLAND,7.02,13.20909051997387
12292,-118.14,34.04,37.0,1129.0,212.0,509.0,202.0,2.6146,<1H OCEAN,24.32,18.543354113704524
12293,-118.31,34.03,46.0,2173.0,510.0,1343.0,476.0,2.025,<1H OCEAN,13.55,17.18279446940532
12294,-123.21,39.15,52.0,1370.0,258.0,617.0,228.0,2.55,<1H OCEAN,11.29,19.78813489561436
12295,-122.51,37.58,20.0,64.0,21.0,59.0,21.0,2.2375,NEAR OCEAN,45.0,17.356669863645433
12296,-122.46,37.75,52.0,1207.0,152.0,465.0,162.0,10.7569,NEAR BAY,50.0001,50.0001
12297,-117.51,34.02,24.0,7779.0,1835.0,3996.0,1765.0,2.1764,INLAND,13.53,14.069631212729293
12298,-118.03,34.05,36.0,1345.0,331.0,1511.0,309.0,3.5129,<1H OCEAN,14.23,16.616820825074566
12299,-120.5,37.31,36.0,2162.0,433.0,1048.0,451.0,2.6797,INLAND,8.18,13.49631906062169
12300,-122.5,37.75,43.0,2373.0,481.0,1247.0,454.0,4.0985,NEAR OCEAN,28.32,26.24559843440524
12301,-121.45,38.49,34.0,3573.0,662.0,1540.0,620.0,3.5323,INLAND,10.98,16.154310999261213
12302,-117.2,33.2,16.0,4409.0,629.0,1875.0,609.0,5.542999999999999,<1H OCEAN,28.64,25.605602595395155
12303,-117.13,32.76,27.0,2280.0,695.0,1235.0,664.0,1.9392,NEAR OCEAN,14.29,20.777279465199417
12304,-116.98,33.93,40.0,2277.0,498.0,1391.0,453.0,1.9472,INLAND,7.3199999999999985,8.252730055278274
12305,-122.26,37.85,52.0,2491.0,474.0,1098.0,468.0,3.075,NEAR BAY,21.35,23.20011978687433
12306,-121.44,38.51,27.0,7212.0,1606.0,4828.0,1549.0,2.214,INLAND,8.24,9.004798721498835
12307,-122.08,37.63,34.0,1619.0,293.0,1148.0,310.0,4.0326,NEAR BAY,16.47,19.195389685329424
12308,-117.89,33.83,35.0,2984.0,446.0,1435.0,455.0,5.6276,<1H OCEAN,20.08,27.269960436449622
12309,-118.96,34.3,16.0,3103.0,482.0,1567.0,467.0,6.907,<1H OCEAN,50.0001,31.728363948621602
12310,-118.16,33.77,30.0,2800.0,757.0,1292.0,742.0,2.7614,NEAR OCEAN,27.22,25.086948739536663
12311,-121.07,39.13,8.0,4839.0,832.0,1977.0,762.0,4.0848,INLAND,15.59,12.306153982118477
12312,-122.26,37.88,52.0,2604.0,837.0,1798.0,769.0,1.725,NEAR BAY,28.75,20.087110875967383
12313,-117.13,33.14,5.0,2618.0,539.0,1320.0,512.0,4.1053,<1H OCEAN,17.14,20.671972843811133
12314,-118.99,34.23,9.0,10618.0,1617.0,4830.0,1606.0,6.6246,<1H OCEAN,28.42,32.47909551943385
12315,-122.35,38.3,18.0,3735.0,557.0,1504.0,521.0,5.6304,NEAR BAY,24.31,26.547145280287932
12316,-118.54,34.28,10.0,7665.0,999.0,3517.0,998.0,10.8805,<1H OCEAN,50.0001,45.38761328777961
12317,-122.05,37.37,35.0,1365.0,256.0,662.0,262.0,5.6533,<1H OCEAN,29.14,31.65515768919479
12318,-122.26,38.13,28.0,3072.0,790.0,1375.0,705.0,1.6368,NEAR BAY,9.12,17.806179207723584
12319,-122.13,37.69,17.0,2380.0,769.0,1216.0,643.0,3.395,NEAR BAY,27.13,25.62437109648109
12320,-122.72,38.42,26.0,1168.0,253.0,937.0,248.0,1.9458,<1H OCEAN,14.6,11.39398696061283
12321,-117.27,34.05,34.0,1703.0,395.0,849.0,359.0,3.1607,INLAND,13.82,15.732159257476198
12322,-117.91,33.82,32.0,2696.0,640.0,2330.0,626.0,2.9479,<1H OCEAN,18.46,16.18772333889477
12323,-121.83,37.36,29.0,4045.0,885.0,3036.0,845.0,3.1982,<1H OCEAN,17.17,18.62753667715301
12324,-121.92,37.72,4.0,7477.0,1576.0,2937.0,1506.0,5.1437,<1H OCEAN,29.94,30.82647810794618
12325,-116.05,33.33,17.0,290.0,94.0,135.0,57.0,1.7292,INLAND,8.129999999999999,8.414918123014926
12326,-121.62,36.67,45.0,1827.0,408.0,1507.0,410.0,2.8942,<1H OCEAN,12.899999999999999,19.449326425534082
12327,-117.43,33.96,28.0,3747.0,651.0,2399.0,646.0,3.8682,INLAND,11.65,13.217327364084284
12328,-116.92,32.81,17.0,1312.0,394.0,836.0,337.0,1.6686,<1H OCEAN,11.25,14.442833318546786
12329,-121.27,37.82,26.0,1170.0,238.0,830.0,216.0,2.6458,INLAND,12.75,8.358595737582945
12330,-121.95,38.34,9.0,4999.0,874.0,2687.0,817.0,4.2324,INLAND,14.21,15.03528512218899
12331,-121.2,37.81,26.0,395.0,74.0,193.0,72.0,7.3718,INLAND,21.25,29.604416352339108
12332,-119.32,34.35,16.0,52.0,16.0,51.0,15.0,2.475,NEAR OCEAN,22.5,16.136741753475736
12333,-118.37,34.13,28.0,4287.0,627.0,1498.0,615.0,8.5677,<1H OCEAN,50.0001,42.62791482616542
12334,-122.06,37.94,19.0,4005.0,972.0,1896.0,893.0,2.5268,NEAR BAY,23.57,19.154631676114835
12335,-118.09,33.9,37.0,1112.0,222.0,771.0,224.0,4.2132,<1H OCEAN,16.46,21.305050004526333
12336,-118.11,33.77,15.0,9103.0,1847.0,3333.0,1712.0,5.1508,NEAR OCEAN,36.73,32.46928136616373
12337,-118.18,33.78,36.0,1697.0,550.0,1379.0,434.0,1.2746,NEAR OCEAN,12.97,14.276746197256415
12338,-118.01,34.12,32.0,1937.0,332.0,922.0,340.0,3.94,INLAND,27.84,17.91799069839911
12339,-118.34,34.19,48.0,814.0,165.0,490.0,176.0,3.1406,<1H OCEAN,22.31,19.87861225243159
12340,-118.39,34.2,19.0,2012.0,732.0,3483.0,731.0,2.2234,<1H OCEAN,18.13,13.663382180925062
12341,-118.14,34.15,52.0,407.0,160.0,227.0,148.0,1.5156,<1H OCEAN,18.75,24.372327295324126
12342,-117.31,33.25,13.0,3075.0,630.0,1843.0,674.0,2.8558,<1H OCEAN,9.71,15.570306641706473
12343,-117.18,32.83,23.0,2105.0,525.0,1218.0,484.0,3.375,NEAR OCEAN,18.41,21.29781657742083
12344,-117.85,33.8,34.0,1593.0,283.0,872.0,255.0,3.825,<1H OCEAN,21.67,19.841856883438872
12345,-121.48,38.58,48.0,2434.0,744.0,1281.0,662.0,1.6277,INLAND,14.06,14.442769084826262
12346,-117.23,32.8,21.0,2429.0,579.0,1011.0,538.0,3.225,NEAR OCEAN,22.94,24.567343908269834
12347,-118.43,34.09,27.0,1613.0,200.0,497.0,197.0,7.9835,<1H OCEAN,50.0001,40.2916938718048
12348,-117.26,33.19,4.0,2342.0,595.0,1518.0,545.0,2.9469,NEAR OCEAN,21.61,15.8215104525325
12349,-121.6,39.77,26.0,1503.0,343.0,699.0,296.0,1.875,INLAND,8.399999999999999,6.198133224782852
12350,-122.08,37.31,17.0,2560.0,396.0,959.0,400.0,7.8528,<1H OCEAN,36.89,39.91059653045004
12351,-117.64,33.66,6.0,5221.0,1217.0,2597.0,1119.0,4.6076,<1H OCEAN,20.4,25.337382738118055
12352,-120.12,36.01,18.0,1165.0,334.0,1119.0,308.0,2.2167,INLAND,4.85,9.457215732067617
12353,-117.32,34.06,52.0,802.0,160.0,564.0,131.0,2.1591,INLAND,6.35,8.161844042363107
12354,-118.71,34.3,20.0,1586.0,187.0,699.0,209.0,6.5483,<1H OCEAN,33.5,28.948311008815324
12355,-117.08,32.73,36.0,3331.0,643.0,1903.0,622.0,3.6974,NEAR OCEAN,12.2,21.27756446276474
12356,-118.07,33.81,22.0,2711.0,352.0,1305.0,368.0,8.5407,<1H OCEAN,39.88,36.44376104128527
12357,-122.33,37.56,34.0,6394.0,1619.0,2400.0,1496.0,3.4902,NEAR OCEAN,50.0001,32.53568260613862
12358,-118.32,34.16,46.0,2345.0,453.0,1031.0,427.0,4.3173,<1H OCEAN,27.83,27.33729926857857
12359,-118.27,34.1,51.0,3149.0,519.0,1082.0,510.0,6.4459,<1H OCEAN,42.16,38.277251972482745
12360,-119.27,36.18,23.0,3180.0,547.0,1829.0,498.0,2.6098,INLAND,6.6,7.2433299509528695
12361,-122.37,37.94,40.0,1064.0,266.0,912.0,239.0,1.0521,NEAR BAY,6.909999999999998,9.782525001043888
12362,-124.15,40.78,36.0,2112.0,374.0,829.0,368.0,3.3984,NEAR OCEAN,9.0,21.042974145140107
12363,-115.64,32.8,23.0,1228.0,235.0,569.0,235.0,3.1667,INLAND,12.5,12.145658032184963
12364,-120.72,38.38,9.0,1787.0,347.0,806.0,306.0,2.525,INLAND,15.72,6.832468565349098
12365,-123.01,38.67,33.0,914.0,147.0,394.0,132.0,4.6875,<1H OCEAN,24.62,25.70777494705272
12366,-121.99,37.82,22.0,1248.0,271.0,579.0,269.0,3.375,<1H OCEAN,20.0,22.178705491478997
12367,-121.88,37.33,35.0,3300.0,1154.0,3120.0,1075.0,1.473,<1H OCEAN,21.36,17.696505549391325
12368,-122.23,37.76,52.0,1049.0,185.0,374.0,176.0,4.1458,NEAR BAY,24.85,29.08533370777586
12369,-118.61,35.47,13.0,2267.0,601.0,756.0,276.0,2.5474,INLAND,7.839999999999998,11.456352883094342
12370,-119.71,34.44,41.0,2220.0,367.0,927.0,355.0,5.3184,<1H OCEAN,37.6,32.87317535089262
12371,-118.2,34.04,44.0,1399.0,386.0,1419.0,373.0,1.8224,<1H OCEAN,14.379999999999999,13.520757664301817
12372,-118.23,33.89,35.0,1255.0,344.0,1782.0,343.0,2.1949,<1H OCEAN,9.51,12.306947789193043
12373,-117.18,32.76,17.0,711.0,254.0,327.0,227.0,2.6493,NEAR OCEAN,6.75,26.61255082528542
12374,-121.87,37.26,17.0,1051.0,172.0,446.0,173.0,5.6652,<1H OCEAN,23.45,29.427828933149176
12375,-116.76,32.74,14.0,4085.0,751.0,2129.0,688.0,4.7367,<1H OCEAN,21.45,22.539700090792483
12376,-117.23,33.16,2.0,4624.0,946.0,2091.0,808.0,3.6736,NEAR OCEAN,21.45,19.611185076376994
12377,-122.03,37.98,16.0,1209.0,477.0,627.0,482.0,1.3894,NEAR BAY,15.63,22.607698529795012
12378,-117.3,33.08,24.0,2628.0,527.0,1389.0,520.0,4.0,NEAR OCEAN,34.32,22.048917706685273
12379,-116.95,32.77,25.0,3308.0,421.0,1201.0,414.0,6.3191,<1H OCEAN,30.34,30.941762084405827
12380,-121.99,37.25,25.0,1743.0,212.0,604.0,200.0,10.7582,<1H OCEAN,50.0001,50.0001
12381,-122.41,37.66,32.0,1385.0,356.0,1096.0,353.0,4.475,NEAR OCEAN,24.67,25.387987378397963
12382,-121.64,39.15,15.0,2659.0,396.0,1159.0,407.0,5.234,INLAND,12.49,16.8813977020207
12383,-118.31,34.06,52.0,2124.0,756.0,1920.0,756.0,2.1435,<1H OCEAN,32.89,21.564824113112575
12384,-123.54,39.17,18.0,2251.0,510.0,1032.0,369.0,2.2946,<1H OCEAN,10.1,16.90380154485664
12385,-117.24,33.04,13.0,3498.0,663.0,1412.0,618.0,3.2119999999999997,NEAR OCEAN,14.759999999999998,20.248148804788972
12386,-118.17,33.84,45.0,1853.0,328.0,945.0,320.0,5.0787,<1H OCEAN,21.92,27.854661192092593
